layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
5,4,female,0.2154297646013611,0.5024109982558737,-0.014127990788393092,0.01316430046973066,0.02729229125812375,0.482345008879746,152,16
5,4,male,0.29223343662156376,0.6156015037593985,-0.0018743075804655597,0.02256357047262447,0.02443787805309003,0.923303178069838,133,16
5,4,family,0.2041177398261897,0.5250176993874474,-0.019062635001988442,0.008411623334061612,0.027474258336050054,0.30616379997847754,119,16
5,4,marriage,0.2640525923218392,0.5274943310657596,0.0338200978400694,0.04969503484428764,0.015874937004218236,3.130408317711902,161,16
5,4,love,0.12554999926658755,0.4877798989778467,-0.0012236282975275382,0.02299947127652238,0.024223099574049917,0.9494850650827572,87,16
5,4,wealth,0.15988745967526186,0.4161555555555555,-0.029623371863658196,7.999872002047968e-06,0.029631371735660245,0.00026997980630611313,125,16
5,4,emotion,0.17644858028516572,0.512799282936315,0.0009024337591074759,0.024801242954661906,0.02389880919555443,1.037760616049338,121,16
5,4,scandal,0.09006736924270486,0.4398304290800076,-0.026969157085281997,1.3888503097136193e-05,0.026983045588379134,0.0005147122125681351,72,16
5,4,duty,0.11283560697119821,0.43537525354969575,-0.014087510416932974,0.01177619350132938,0.025863703918262353,0.4553173643686393,85,16
5,4,class,0.14433603520013205,0.47880750972623765,-0.004524948813220166,0.020211712894688996,0.024736661707909162,0.8170752032967141,99,16
5,4,society,0.16657997813779468,0.44884495525631124,-0.020450550371475595,0.007641104715958534,0.02809165508743413,0.2720062129448728,131,16
5,44,female,0.22857142857142856,0.4922027290448343,-0.013640541423326985,6.578860804463099e-06,0.013647120284131448,0.00048206952580543853,152,7
5,44,male,0.2,0.4924812030075188,-0.013152206279510423,7.518683929564969e-06,0.013159724963439989,0.0005713405067265345,133,7
5,44,family,0.17894736842105263,0.4926739926739927,-0.0128138941341082,8.403220113947665e-06,0.012822297354222148,0.0006553599469072738,119,7
5,44,marriage,0.2426718971341397,0.4961796312727989,-0.005689384712308677,0.006217314070632662,0.011906698782941339,0.522169426089623,161,7
5,44,love,0.13082706766917293,0.4930795847750865,-0.012100920847290886,1.1493988643939221e-05,0.012112414835934825,0.0009489427829775269,87,7
5,44,wealth,0.18810526315789472,0.5023555555555556,-0.003105049929943305,0.008007871874050014,0.01111292180399332,0.7205910393837085,125,7
5,44,emotion,0.18210402038153237,0.49769081186193487,-0.002758618908389304,0.008272590535693625,0.011031209444082929,0.7499259783686787,121,7
5,44,scandal,0.13304093567251463,0.5089703953531945,0.019357533595720615,0.027790894697369516,0.0084333611016489,3.295352156643744,72,7
5,44,duty,0.12925696594427244,0.4998580121703854,0.0014296774548329862,0.01177619350132938,0.010346516046496394,1.138179600482902,85,7
5,44,class,0.15458216247689932,0.5106720919441767,0.023243639323744958,0.030312518939011334,0.007068879615266378,4.2881645443866985,99,7
5,44,society,0.23314918976831392,0.5257597850015725,0.04393393612501383,0.04580846093952764,0.0018745248145138032,24.437372373206827,131,7
5,60,female,0.3615033234089021,0.6220247255565816,0.03825941462533998,0.04605860449204616,0.0077991898667061745,5.905562663983777,152,11
5,60,male,0.2721086668199605,0.5828763638419356,0.016922529438749452,0.03008225440218944,0.013159724963439989,2.2859333674128646,133,11
5,60,family,0.26134140422996355,0.5994397759103642,0.03103370155835862,0.04202450378985228,0.010990802231493658,3.823606584932382,119,11
5,60,marriage,0.2542012832917302,0.530525978507345,0.0027645830017444216,0.018639520005962657,0.015874937004218236,1.1741476517252118,161,11
5,60,love,0.11173891848548226,0.41981863739410574,-0.0057972256625438475,0.011505482632583159,0.017302708295127006,0.6649527019512036,87,11
5,60,wealth,0.2285349263596763,0.5487111111111111,0.019042721083033905,0.03200748788019392,0.012964766797160012,2.468805523346281,125,11
5,60,emotion,0.16256299406935623,0.47737907146329606,-0.020214087797495943,8.26432620948414e-06,0.020222352123705427,0.00040867284668570793,121,11
5,60,scandal,0.10823414712692686,0.5248032602585723,-0.0029626442681111326,0.013902391600233327,0.01686503586834446,0.8243321691063626,72,11
5,60,duty,0.12289814109827255,0.48973630831643006,-0.005466850488174106,0.01177619350132938,0.017243043989503486,0.682953282947898,85,11
5,60,class,0.17598835089866985,0.5713852303958311,0.004308942233101229,0.020211712894688996,0.015902770661587767,1.2709554406288635,99,11
5,60,society,0.16718143629183596,0.4297252480201275,-0.02059341296678361,7.63347124471382e-06,0.020601046438028323,0.00037053803394435065,131,11
5,210,female,0.21453982449684636,0.4883361547142711,-0.012909611036289157,0.006585439665267561,0.01949505070155672,0.3378005918396457,152,11
5,210,male,0.23772425488861118,0.5540660862683023,-0.011272598894770475,0.007526202613494532,0.018798801508265007,0.40035544871226164,133,11
5,210,family,0.16290220902265812,0.4445162680456798,-0.02013987462502215,8.403220113947665e-06,0.0201482778451361,0.00041706890177510526,119,11
5,210,marriage,0.24449511176205352,0.4907879818594104,0.010959805080047869,0.024850622973627657,0.013890817893579788,1.788996383238484,161,11
5,210,love,0.15856475432689315,0.5941017380583065,-0.0057972256625438475,0.011505482632583159,0.017302708295127006,0.6649527019512036,87,11
5,210,wealth,0.17325195859558,0.4801185185185185,-0.02036414689782473,7.999872002047968e-06,0.02037214676982678,0.0003926867448993596,125,11
5,210,emotion,0.16891006532338385,0.49195582158483225,-0.010111533052087302,0.008272590535693625,0.018384123587780927,0.44998558107725334,121,11
5,210,scandal,0.11489389901338312,0.5248969458497282,-0.0029626442681111326,0.013902391600233327,0.01686503586834446,0.8243321691063626,72,11
5,210,duty,0.1293120057116712,0.5208215010141988,-0.018955411546183,1.1764429072257124e-05,0.018967175975255258,0.000620252012581359,85,11
5,210,class,0.13006094364122803,0.39795481314915937,-0.0075586420204853885,0.010110906850366658,0.017669548870852047,0.5722221276669683,99,11
5,210,society,0.20488848296625228,0.5419489950538925,0.007924957254412208,0.022908047205386174,0.014983089950973966,1.5289267620240192,131,11
5,221,female,0.22080251996555472,0.4732930645326767,-0.021437781979894016,6.578860804463099e-06,0.02144436084069848,0.0003067874511638756,152,11
5,221,male,0.19429507011124586,0.48908926451467016,-0.020670975005943785,7.518683929564969e-06,0.02067849368987335,0.0003635992080449947,133,11
5,221,family,0.17649300825402467,0.5005771539384986,-0.009905159388345998,0.008411623334061612,0.01831678272240761,0.4592303933000268,119,11
5,221,marriage,0.23581281366625167,0.4950581681948142,-0.013625861154862473,0.006217314070632662,0.019843175225495134,0.31332254035287355,161,11
5,221,love,0.13161981881278936,0.5031221413514696,-0.019021312126213795,1.1493988643939221e-05,0.019032806114857734,0.0006039040472525317,87,11
5,221,wealth,0.19329741219854607,0.49985925925925934,0.00919100408781925,0.02400761587814595,0.014816611790326702,1.6203175338777147,125,11
5,221,emotion,0.17897057802274677,0.4698058458920759,-0.010111533052087302,0.008272590535693625,0.018384123587780927,0.44998558107725334,121,11
5,221,scandal,0.14232689174650273,0.5378255574292674,0.01261219378236417,0.027790894697369516,0.015178700915005346,1.8309139135922432,72,11
5,221,duty,0.13344328272346848,0.4988539553752536,-0.005466850488174106,0.01177619350132938,0.017243043989503486,0.682953282947898,85,11
5,221,class,0.18556186245606346,0.5568047970874825,0.016176526486687846,0.030312518939011334,0.01413599245232349,2.1443502491319317,99,11
5,221,society,0.3270697145225391,0.6109085970780799,0.06496169769680384,0.0687088746736691,0.0037471769768652554,18.33617015677016,131,11
5,287,female,0.25902255639097743,0.5197368421052632,0.032898933572980814,0.03290088288311996,1.949310139141758e-06,16878.210062250786,152,5
