layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
3,181,female,0.38646646494923265,0.6422809582435621,0.04873689570808659,0.05263746529650925,0.0039005695884226574,13.494815075020973,152,10
3,181,male,0.30778557381575894,0.6842105263157894,5.469398011173632e-06,0.0150448865430595,0.015039417145048327,1.0003636708097168,133,10
3,181,family,0.2168524035492305,0.6112906701141995,-0.01830837950229366,8.403220113947665e-06,0.01831678272240761,0.0004587716216783485,119,10
3,181,marriage,0.21534314096057092,0.4344868382135462,-0.0034465199659205765,0.012428417038297659,0.015874937004218236,0.7828955185278736,161,10
3,181,love,0.11951883423250717,0.45775166050192895,-0.00406712784281312,0.011505482632583159,0.015572610475396279,0.738828127116019,87,10
3,181,wealth,0.16424827827302718,0.46194814814814816,-0.018512301904658038,7.999872002047968e-06,0.018520301776660086,0.000431951492912374,125,10
3,181,emotion,0.1685224669802145,0.44577205882352944,0.0018292502292458386,0.016536916745177765,0.014707666515931927,1.1243739260840562,121,10
3,181,scandal,0.09189603839890818,0.4610853475735432,-0.016851147365247322,1.3888503097136193e-05,0.01686503586834446,0.0008235086604459168,72,10
3,181,duty,0.10822503577153392,0.3980324543610548,-0.017231279560431228,1.1764429072257124e-05,0.017243043989503486,0.0006822710119359622,85,10
3,181,class,0.1480638651016386,0.5380929435699754,-0.017659448064807723,1.0100806044322337e-05,0.017669548870852047,0.0005716504771897786,99,10
3,181,society,0.17818637047262692,0.476820482031049,-0.009214637397366884,0.007641104715958534,0.01685574211332542,0.45332354186081697,131,10
3,221,female,0.2313142084523663,0.5097978865291884,-0.011691231284185227,6.578860804463099e-06,0.01169781014498969,0.0005624010581774146,152,6
3,221,male,0.20100250626566415,0.5036463338798124,-0.0018741379867287765,0.007526202613494532,0.009400340600223309,0.8006308423032154,133,6
3,221,family,0.19977067750176994,0.5111583094776372,0.01972174669864875,0.02521806356195694,0.005496316863308193,4.58817498782088,119,6
3,221,marriage,0.2470578620464204,0.5086143152913339,0.0044899564766332205,0.012428417038297659,0.007938460561664439,1.565595361996259,161,6
3,221,love,0.1323054894289014,0.5058465576900132,-0.010370823027560159,1.1493988643939221e-05,0.010382317016204097,0.0011070735583293227,87,6
3,221,wealth,0.1875227491806439,0.4998222222222223,-0.0012532049367766137,0.008007871874050014,0.009261076810826628,0.8646804293668918,125,6
3,221,emotion,0.18195488721804512,0.4852941176470588,-0.011022945117873445,8.26432620948414e-06,0.011031209444082929,0.0007491768015671116,121,6
3,221,scandal,0.10831012716977631,0.4942851789394791,-0.010105807551890875,1.3888503097136193e-05,0.010119696054988012,0.001372422948307633,72,6
3,221,duty,0.1286687306501548,0.49302231237322514,0.00315380944058476,0.01177619350132938,0.00862238406074462,1.3657700024726838,85,6
3,221,class,0.14793296372243742,0.49751936324374485,-0.010592335227750613,1.0100806044322337e-05,0.010602436033794935,0.0009526872891450271,99,6
3,221,society,0.19612485412003292,0.4897218171941561,-0.011230152155026351,7.63347124471382e-06,0.011237785626271065,0.0006792682738305178,131,6
3,293,female,0.2274546660769571,0.4875923361034164,-0.011691231284185227,6.578860804463099e-06,0.01169781014498969,0.0005624010581774146,152,6
