layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
2,301,female,0.2281641604010025,0.4983841181902123,-0.0097419211450434,6.578860804463099e-06,0.0097485000058479,0.0006748587782573,152,5
2,301,male,0.2360902255639098,0.5225563909774436,0.0375990586395728,0.0376009383317544,1.87969218160834e-06,20003.763752327683,133,5
2,301,family,0.1789473684210526,0.4945054945054945,-0.0091509038886512,8.403220113947665e-06,0.0091593071087651,0.0009174515073294,119,5
2,301,marriage,0.2421052631578947,0.494047619047619,-0.0099163685693352,6.211102967664998e-06,0.0099225796723028,0.0006259564722242,161,5
2,301,love,0.1312390170829372,0.501372151294595,-0.0086407252078294,1.149398864393922e-05,0.0086522191964733,0.001328443995882,87,5
2,301,wealth,0.18796992481203,0.4944444444444444,-0.0092530769388245,7.999872002047968e-06,0.0092610768108266,0.0008638166127541,125,5
2,301,emotion,0.1819548872180451,0.4944852941176471,-0.0091847165819489,8.26432620948414e-06,0.0091929809081584,0.0008989822007843,121,5
2,301,scandal,0.1082706766917293,0.4949409780775716,-0.0084194725985517,1.3888503097136193e-05,0.0084333611016489,0.0016468526519958,72,5
2,301,duty,0.1278195488721804,0.4948275862068965,-0.0086106196316723,1.1764429072257124e-05,0.0086223840607446,0.0013644055968758,85,5
2,301,class,0.1488721804511278,0.4946996466431095,-0.0088255570184863,1.0100806044322335e-05,0.0088356578245306,0.0011431866470808,99,5
2,301,society,0.1969924812030075,0.4943820224719101,-0.0093574999926748,7.63347124471382e-06,0.0093651334639196,0.0008150947632842,131,5
2,422,female,0.3046992481203008,0.5493421052631579,0.0723720983997594,0.0723740477098985,1.949310139141758e-06,37128.01217652887,152,11
2,422,male,0.1994271392767633,0.4998728023065182,-0.0112725988947704,0.0075262026134945,0.018798801508265,0.4003554487122616,133,11
2,422,family,0.2181008435762969,0.5273263151414412,0.0412684167950347,0.0504277239037999,0.0091593071087651,5.505626495484201,119,11
2,422,marriage,0.242622083158206,0.4974120082815734,0.0027645830017444,0.0186395200059626,0.0158749370042182,1.1741476517252118,161,11
2,422,love,0.1308270676691729,0.4870242214532872,-0.0190213121262137,1.149398864393922e-05,0.0190328061148577,0.0006039040472525,87,11
2,422,wealth,0.18796992481203,0.4861111111111111,-0.0203641468978247,7.999872002047968e-06,0.0203721467698267,0.0003926867448993,125,11
2,422,emotion,0.1809701390388645,0.4961943971803597,-0.0101115330520873,0.0082725905356936,0.0183841235877809,0.4499855810772533,121,11
2,422,scandal,0.1082706766917293,0.4873524451939292,-0.0185374823185864,1.3888503097136193e-05,0.0185513708216835,0.000748651042011,72,11
2,422,duty,0.1283222762789326,0.5069574036511156,-0.018955411546183,1.1764429072257124e-05,0.0189671759752552,0.0006202520125813,85,11
2,422,class,0.1488721804511278,0.4867491166077738,-0.019426226274072,1.0100806044322335e-05,0.0194363270801163,0.000519686975948,99,11
2,422,society,0.1969924812030075,0.4859550561797753,-0.0205934129667836,7.63347124471382e-06,0.0206010464380283,0.0003705380339443,131,11
2,999,female,0.2223631268236824,0.4891633323073766,0.0034158004638827,0.0131643004697306,0.0097485000058479,1.3503924152929438,152,7
2,999,male,0.2549907285646106,0.5350358980157159,0.0056445459428361,0.0150448865430595,0.0094003406002233,1.600461853595139,133,7
2,999,family,0.2185589426439643,0.5684735432634592,-0.0128138941341082,8.403220113947665e-06,0.0128222973542221,0.0006553599469072,119,7
2,999,marriage,0.1900249747171648,0.3858818889874791,-0.0138846067906121,6.211102967664998e-06,0.0138908178935797,0.0004471373114817,161,7
2,999,love,0.1469403373385768,0.5525991329594718,-0.0121009208472908,1.149398864393922e-05,0.0121124148359348,0.0009489427829775,87,7
2,999,wealth,0.160367390278995,0.4415703703703704,-0.0129567669251579,7.999872002047968e-06,0.01296476679716,0.0006170471190568,125,7
2,999,emotion,0.2007671428454902,0.5149185707340788,0.0073439358370193,0.0165369167451777,0.0091929809081584,1.7988633837695678,121,7
2,999,scandal,0.0796704427813901,0.3547404909124976,-0.0117921425052299,1.3888503097136193e-05,0.0118060310083271,0.0011763905317683,72,7
2,999,duty,0.1268510236612593,0.4945436105476674,0.0014296774548329,0.0117761935013293,0.0103465160464963,1.138179600482902,85,7
2,999,class,0.1250783156167751,0.4199593104186744,-0.0004915291834282,0.0101109068503666,0.0106024360337949,0.953639976434172,99,7
2,999,society,0.1580082795737997,0.4176315864711095,-0.0131028043173778,7.63347124471382e-06,0.0131104377886225,0.0005822438096427,131,7
2,1240,female,0.2285714285714285,0.4883040935672514,-0.021437781979894,6.578860804463099e-06,0.0214443608406984,0.0003067874511638,152,11
2,1240,male,0.2721804511278195,0.5451127819548872,0.0827111622169626,0.0827130419091442,1.87969218160834e-06,44003.480311809006,133,11
2,1240,family,0.2139624270760936,0.5199310493428141,0.0412684167950347,0.0504277239037999,0.0091593071087651,5.505626495484201,119,11
2,1240,marriage,0.2412226217718208,0.4921497584541062,-0.0136258611548624,0.0062173140706326,0.0198431752254951,0.3133225403528735,161,11
2,1240,love,0.1303682403500915,0.4961420673746172,-0.0057972256625438,0.0115054826325831,0.017302708295127,0.6649527019512036,87,11
2,1240,wealth,0.18796992481203,0.4888888888888889,-0.0203641468978247,7.999872002047968e-06,0.0203721467698267,0.0003926867448993,125,11
2,1240,emotion,0.1819548872180451,0.4889705882352941,-0.0202140877974959,8.26432620948414e-06,0.0202223521237054,0.0004086728466857,121,11
2,1240,scandal,0.1113965469228627,0.497751545812254,-0.0029626442681111,0.0139023916002333,0.0168650358683444,0.8243321691063626,72,11
2,1240,duty,0.1278195488721804,0.4896551724137931,-0.018955411546183,1.1764429072257124e-05,0.0189671759752552,0.0006202520125813,85,11
2,1240,class,0.1488721804511278,0.489399293286219,-0.019426226274072,1.0100806044322335e-05,0.0194363270801163,0.000519686975948,99,11
2,1240,society,0.1969924812030075,0.4887640449438202,-0.0205934129667836,7.63347124471382e-06,0.0206010464380283,0.0003705380339443,131,11
2,1758,female,0.2539473684210526,0.5164473684210527,0.0328989335729808,0.0329008828831199,1.949310139141758e-06,16878.210062250786,152,5
2,1758,male,0.2,0.4953007518796992,-0.0093928219162937,7.518683929564969e-06,0.0094003406002233,0.0007998310112919,133,5
2,1758,family,0.1789473684210526,0.4954212454212454,-0.0091509038886512,8.403220113947665e-06,0.0091593071087651,0.0009174515073294,119,5
2,1758,marriage,0.2421052631578947,0.4950396825396825,-0.0099163685693352,6.211102967664998e-06,0.0099225796723028,0.0006259564722242,161,5
2,1758,love,0.1308270676691729,0.495674740484429,-0.0086407252078294,1.149398864393922e-05,0.0086522191964733,0.001328443995882,87,5
2,1758,wealth,0.18796992481203,0.4953703703703703,-0.0092530769388245,7.999872002047968e-06,0.0092610768108266,0.0008638166127541,125,5
2,1758,emotion,0.1821040203815323,0.5004253767622752,0.0009178381634596,0.0082725905356936,0.0073547523722339,1.124795250184082,121,5
2,1758,scandal,0.1082706766917293,0.4957841483979764,-0.0084194725985517,1.3888503097136193e-05,0.0084333611016489,0.0016468526519958,72,5
2,1758,duty,0.1278195488721804,0.4956896551724138,-0.0086106196316723,1.1764429072257124e-05,0.0086223840607446,0.0013644055968758,85,5
2,1758,class,0.1488721804511278,0.495583038869258,-0.0088255570184863,1.0100806044322335e-05,0.0088356578245306,0.0011431866470808,99,5
2,1758,society,0.1969924812030075,0.4953183520599251,-0.0093574999926748,7.63347124471382e-06,0.0093651334639196,0.0008150947632842,131,5
3,181,female,0.3864664649492326,0.6422809582435621,0.0328989335729808,0.0329008828831199,1.949310139141758e-06,16878.210062250786,152,5
3,181,male,0.3077855738157589,0.6842105263157894,-0.0093928219162937,7.518683929564969e-06,0.0094003406002233,0.0007998310112919,133,5
3,181,family,0.2168524035492305,0.6112906701141995,-0.0091509038886512,8.403220113947665e-06,0.0091593071087651,0.0009174515073294,119,5
3,181,marriage,0.2153431409605709,0.4344868382135462,-0.0099163685693352,6.211102967664998e-06,0.0099225796723028,0.0006259564722242,161,5
3,181,love,0.1195188342325071,0.4577516605019289,-0.0086407252078294,1.149398864393922e-05,0.0086522191964733,0.001328443995882,87,5
3,181,wealth,0.1642482782730271,0.4619481481481481,-0.0092530769388245,7.999872002047968e-06,0.0092610768108266,0.0008638166127541,125,5
3,181,emotion,0.1685224669802145,0.4457720588235294,0.0009178381634596,0.0082725905356936,0.0073547523722339,1.124795250184082,121,5
3,181,scandal,0.0918960383989081,0.4610853475735432,-0.0084194725985517,1.3888503097136193e-05,0.0084333611016489,0.0016468526519958,72,5
3,181,duty,0.1082250357715339,0.3980324543610548,-0.0086106196316723,1.1764429072257124e-05,0.0086223840607446,0.0013644055968758,85,5
3,181,class,0.1480638651016386,0.5380929435699754,-0.0088255570184863,1.0100806044322335e-05,0.0088356578245306,0.0011431866470808,99,5
3,181,society,0.1781863704726269,0.476820482031049,-0.0093574999926748,7.63347124471382e-06,0.0093651334639196,0.0008150947632842,131,5
3,221,female,0.2313142084523663,0.5097978865291884,-0.0097419211450434,6.578860804463099e-06,0.0097485000058479,0.0006748587782573,152,5
3,221,male,0.2010025062656641,0.5036463338798124,-0.0093928219162937,7.518683929564969e-06,0.0094003406002233,0.0007998310112919,133,5
3,221,family,0.1997706775017699,0.5111583094776372,0.0215532418213772,0.0252180635619569,0.0036648217405797,6.881116010593958,119,5
3,221,marriage,0.2470578620464204,0.5086143152913339,-0.0017211464910317,0.0062173140706326,0.0079384605616644,0.7831888842370092,161,5
3,221,love,0.1323054894289014,0.5058465576900132,-0.0086407252078294,1.149398864393922e-05,0.0086522191964733,0.001328443995882,87,5
3,221,wealth,0.1875227491806439,0.4998222222222223,-0.0092530769388245,7.999872002047968e-06,0.0092610768108266,0.0008638166127541,125,5
3,221,emotion,0.1819548872180451,0.4852941176470588,-0.0091847165819489,8.26432620948414e-06,0.0091929809081584,0.0008989822007843,121,5
3,221,scandal,0.1083101271697763,0.4942851789394791,-0.0084194725985517,1.3888503097136193e-05,0.0084333611016489,0.0016468526519958,72,5
3,221,duty,0.1286687306501548,0.4930223123732251,0.0048779414263365,0.0117761935013293,0.0068982520749928,1.7071271637510383,85,5
3,221,class,0.1479329637224374,0.4975193632437448,-0.0088255570184863,1.0100806044322335e-05,0.0088356578245306,0.0011431866470808,99,5
3,221,society,0.1961248541200329,0.4897218171941561,-0.0093574999926748,7.63347124471382e-06,0.0093651334639196,0.0008150947632842,131,5
3,344,female,0.2285714285714285,0.4883040935672514,-0.0233870921190357,6.578860804463099e-06,0.0233936709798402,0.0002812239605255,152,12
3,344,male,0.2721804511278195,0.5451127819548872,0.0902298461465275,0.0902317258387091,1.87969218160834e-06,48003.43307172256,133,12
3,344,family,0.1986829819647157,0.519761750854188,0.0394369216723062,0.0504277239037999,0.0109908022314936,4.588174988238197,119,12
3,344,marriage,0.2426718971341397,0.4922360248447204,-0.0156099802655009,0.0062173140706326,0.0218272943361335,0.2848412622564714,161,12
3,344,love,0.1303682403500915,0.4961420673746172,-0.0075273234822745,0.0115054826325831,0.0190328061148577,0.6045079512997841,87,12
3,344,wealth,0.18796992481203,0.4888888888888889,-0.0222159918909914,7.999872002047968e-06,0.0222239917629934,0.0003599655762566,125,12
3,344,emotion,0.1819548872180451,0.4889705882352941,-0.0220523163334204,8.26432620948414e-06,0.0220605806596299,0.0003746196138995,121,12
3,344,scandal,0.1206558061821219,0.4977983886078321,-0.0046489792214502,0.0139023916002333,0.0185513708216835,0.7493996930531014,72,12
3,344,duty,0.1278195488721804,0.4896551724137931,-0.0206795435319347,1.1764429072257124e-05,0.020691307961007,0.0005685686518154,85,12
