layer,neuron,concept,AP,AUROC,ΔP,P(fire|1),P(fire|0),lift,label_support,neuron_fires_total
4,10,female,0.35220807592921755,0.6458012721863138,0.06676764900430585,0.09211063012328784,0.025342981118981995,3.634561762375384,152,27
4,10,male,0.22410249742193156,0.48959805528859746,0.015042582866535932,0.052638306190884346,0.037595723324348414,1.4001142027607612,133,27
4,10,family,0.2841250546476304,0.6171545541293441,0.022199210068055107,0.058830944017747605,0.0366317339496925,1.606010354217356,119,27
4,10,marriage,0.32275449298370024,0.5920708863255446,0.06936134217117058,0.09317275561794262,0.023811413446772036,3.9129451858163646,161,27
4,10,love,0.11892418046607799,0.4667104164180886,0.006193468612774353,0.045987448564400825,0.03979397995162647,1.1556383307009626,87,27
4,10,wealth,0.18525532460884092,0.5003703703703704,0.028820069173225472,0.06400697588838579,0.03518690671516032,1.8190566282141891,125,27
4,10,emotion,0.15530936846566115,0.40745776616431695,-0.01931808013606203,0.024801242954661906,0.04411932309072394,0.5621401512235399,121,27
4,10,scandal,0.08878353217079056,0.3796140153644369,-0.014369165471061627,0.027790894697369516,0.04216006016843114,0.6591758784424072,72,27
4,10,duty,0.10564778041908757,0.3863083164300203,-0.03305296226020248,0.01177619350132938,0.04482915576153186,0.262690503557774,85,27
4,10,class,0.11828839412296359,0.3675982439233323,-0.02395950911512723,0.020211712894688996,0.04417122200981623,0.45757649380267873,99,27
4,10,society,0.17107776686887546,0.4232066786745575,-0.01253135393614575,0.0305415184501,0.04307287238624575,0.7090662116869552,131,27
4,60,female,0.1810049257031574,0.39389684005334974,-0.1354726687802482,0.02632202207865686,0.16179469085890505,0.16268779858449495,152,87
4,60,male,0.18139010032376168,0.41636751653570014,-0.0037551869182313735,0.12782514548653404,0.1315803324047654,0.9714608798247204,133,87
4,60,family,0.18994177333487264,0.527549481330994,0.014656655071107333,0.14286314515722426,0.12820649008611693,1.1143206951547309,119,87
4,60,marriage,0.19613951798317864,0.4102706299911269,-0.07427147070204673,0.07453944671494764,0.14881091741699437,0.5009003909677816,161,87
4,60,love,0.15895598817303772,0.5314699916477748,0.04785255052930011,0.17242132364773224,0.12456877311843213,1.3841456356194564,87,87
4,60,wealth,0.17896066403491126,0.4647333333333334,-0.03303204544070276,0.10400633589862562,0.13703838133932839,0.7589577086460965,125,87
4,60,emotion,0.21341159669972937,0.55710683033544,0.03202908363500623,0.1570304623064082,0.12500137867140196,1.2562298430159449,121,87
4,60,scandal,0.08617784644062274,0.3962432077946412,-0.053249910469507125,0.08334490708591429,0.1365948175554214,0.6101615608622055,72,87
4,60,duty,0.14719670267178162,0.5673935091277891,-0.015103831883228835,0.11765605515164348,0.13275988703487232,0.8862319619167217,85,87
4,60,class,0.13659244067972626,0.4660830924081807,-0.058760696149464234,0.08081654916062302,0.13957724531008725,0.5790094866860321,99,87
4,60,society,0.1524929774149202,0.3896775023586928,-0.12489048367723288,0.0305415184501,0.15543200212733288,0.19649440290219838,131,87
4,208,female,0.2776337195139296,0.5680722273520058,0.04703106659091655,0.07237404770989854,0.025342981118981995,2.855782726083251,152,24
4,208,male,0.30497560112837774,0.620427949573181,0.04887678774488087,0.07519435797957924,0.026317570234698367,2.8571922600051485,133,24
4,208,family,0.34976850252060054,0.6734078246683288,0.07886727161962133,0.10084704458748592,0.02197977296786459,4.588174988446907,119,24
4,208,marriage,0.2423794864407245,0.5160578724243321,-0.006638521279948531,0.031061725941292653,0.037700247221241184,0.8239130570732134,161,24
4,208,love,0.10298722555977437,0.40275623433957763,-0.04151258378271326,1.1493988643939221e-05,0.0415240777713572,0.00027680298420958144,87,24
4,208,wealth,0.14807938936060416,0.40211851851851854,-0.034586414813777076,0.008007871874050014,0.04259428668782709,0.18800342713922147,125,24
4,208,emotion,0.14689802727505472,0.4203026251823043,-0.04411105876451445,8.26432620948414e-06,0.04411932309072394,0.0001873176112041119,121,24
4,208,scandal,0.09865271569927461,0.4949175566797826,-0.04045983671199489,1.3888503097136193e-05,0.04047372521509203,0.00034314862353253896,72,24
4,208,duty,0.10357412374002543,0.4171805273833671,-0.04136912736095606,1.1764429072257124e-05,0.04138089179002832,0.00028429617060132426,85,24
4,208,class,0.11727607387640779,0.39686618838562304,-0.042394342994507624,1.0100806044322337e-05,0.042404443800551944,0.00023820159254046535,99,24
4,208,society,0.17158362660690152,0.45995940189267237,-0.044937891077352486,7.63347124471382e-06,0.0449455245485972,0.00016983829471809404,131,24
4,1355,female,0.29454887218045117,0.5427631578947368,0.059214376790833204,0.05921632610097235,1.949310139141758e-06,30378.078138436176,152,9
4,1355,male,0.19919495708969392,0.4970956526654984,-0.007513214531553795,0.007526202613494532,0.015039417145048327,0.5004318013395934,133,9
4,1355,family,0.2153629062961217,0.5240403853849233,0.04493140704049174,0.05042772390379994,0.005496316863308193,9.174821093606498,119,9
