layer,neuron,primary_concept,primary_AP,secondary_concept,secondary_AP,polarity_score,polarity_flag
6,0,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,1,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,2,marriage,0.2982324795294585,love,0.2868321851004882,0.03822619993882339,two-strong
6,3,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,4,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,5,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,6,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,7,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,8,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,9,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,10,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,11,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,12,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,13,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,14,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,15,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,16,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,17,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,18,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,19,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,20,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,21,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,22,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,23,marriage,0.2468126838836221,emotion,0.1845833592245075,0.2521317925310734,leaning
6,24,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,25,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,26,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,27,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
6,28,marriage,0.2421052631578947,female,0.2285714285714285,0.05590062088711872,two-strong
