layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
8,755,female,0.4312870824581702,0.639067599067599,0.3,0.02564102564102564,11.699999543700018,110,43
8,1802,female,0.3906747841948295,0.5861771561771562,0.2545454545454545,0.10256410256410256,2.4818181576204545,110,68
8,855,female,0.3799322832050105,0.6002797202797202,0.20909090909090908,0.010256410256410256,20.386361648693374,110,27
8,4047,female,0.35920983298141496,0.6513053613053613,0.4727272727272727,0.18461538461538463,2.560606046736111,110,124
8,4411,female,0.3483641469017769,0.5912004662004662,0.20909090909090908,0.046153846153846156,4.5303029321464665,110,41
8,658,female,0.33187626262626263,0.5704662004662004,0.14545454545454545,0.005128205128205128,28.363630832728347,110,18
8,1520,female,0.31927272727272726,0.5591608391608391,0.12727272727272726,0.007692307692307693,16.54545239454573,110,17
8,727,female,0.31412268055188397,0.5967832167832168,0.23636363636363636,0.04871794871794872,4.851674541561321,110,45
8,3435,female,0.3121818181818182,0.5568298368298369,0.11818181818181818,0.005128205128205128,23.045450051591782,110,15
8,1735,female,0.3024235248259588,0.5527972027972027,0.11818181818181818,0.023076923076923078,5.1212118992929385,110,22
8,2832,male,0.44245283018867926,0.6462264150943396,0.29245283018867924,0.0,292452830.1886792,106,31
8,1980,male,0.4333884388752691,0.640479839095872,0.2830188679245283,0.0025380710659898475,111.50939002756449,106,31
8,1193,male,0.34581132075471693,0.5849056603773585,0.16981132075471697,0.0,169811320.75471696,106,18
8,128,male,0.338377358490566,0.5791231682789005,0.16037735849056603,0.0025380710659898475,63.18865434895321,106,18
8,3524,male,0.3326311670010451,0.6333804233310985,0.49056603773584906,0.23857868020304568,2.0562023197636257,106,146
8,2242,male,0.31904372161731187,0.5806196724451681,0.2169811320754717,0.07106598984771574,3.0532344583843383,106,51
8,1038,male,0.2901224633853291,0.5962551479743319,0.4056603773584906,0.24111675126903553,1.6824230317512696,106,138
8,3242,male,0.28717143004480744,0.5283737189924337,0.20754716981132076,0.1598984771573604,1.2979934030833489,106,85
8,558,male,0.28595065491741556,0.5683483382817738,0.25471698113207547,0.116751269035533,2.1817062979662056,106,73
8,3200,male,0.28409888348515744,0.5713772627142994,0.2358490566037736,0.10152284263959391,2.3231131846645052,106,65
8,2459,family,0.38060196573789895,0.620807350718065,0.26851851851851855,0.04846938775510204,5.539960899347085,108,48
