layer,neuron,primary_concept,primary_AP,secondary_concept,secondary_AP,polarity_score,polarity_flag
8,5,family,0.2348796764987082,wealth,0.1957359733830365,0.1666542781926588,two-strong
8,23,marriage,0.240054236926772,family,0.1861595062752896,0.22451064024923761,leaning
8,82,emotion,0.1926505589191658,class,0.1595660805681048,0.17173310248847912,two-strong
8,128,male,0.3192596876807402,love,0.146261961722488,0.5418714986321056,dominant
8,146,male,0.2697513013302486,family,0.2113046287593985,0.21666873177611407,leaning
8,147,marriage,0.302774216336558,society,0.2684391496250613,0.11340155384938362,two-strong
8,172,male,0.2326200115673799,,,0.9999999957011437,dominant
8,181,society,0.2345838266930158,emotion,0.2041212141698521,0.12985811009541584,two-strong
8,206,female,0.227969122374616,male,0.2028184096605149,0.11032508412453541,two-strong
8,259,marriage,0.3168442068783624,wealth,0.215027021387473,0.32134778846889117,leaning
8,291,duty,0.1835880145671236,scandal,0.1657510270695354,0.09715768996406314,two-strong
8,344,marriage,0.2731225207738716,female,0.2296710912360346,0.15909134572875713,two-strong
8,470,society,0.3710001068541693,emotion,0.1938241370602698,0.477563122066646,leaning
8,529,society,0.3415684384054781,marriage,0.2255912893308239,0.33954293106388844,leaning
8,588,society,0.2555223165837743,male,0.2060195294309766,0.19373175549164287,two-strong
8,657,wealth,0.2028262512384863,class,0.164255870270302,0.1901646386624185,two-strong
8,658,female,0.3147502132903592,society,0.2322234156820622,0.2621977487588474,leaning
8,664,marriage,0.3807837605472682,wealth,0.2483789852844275,0.3477164433820132,leaning
8,727,female,0.2919352432296493,male,0.2455688209567201,0.15882433926496142,two-strong
8,755,female,0.4477322344936347,family,0.2346607544964861,0.47589041642765023,leaning
8,805,society,0.2510192265085416,duty,0.1704261495599857,0.3210633613547133,leaning
8,851,family,0.2241749043900246,wealth,0.2190076066613483,0.023050295124184925,two-strong
8,855,female,0.349030390017911,emotion,0.1899543028355734,0.45576571919255693,leaning
8,875,female,0.2815348540166172,marriage,0.2549341293148687,0.09448465874741668,two-strong
8,926,marriage,0.2299256822637586,love,0.1618789926412397,0.29595079878248887,leaning
8,998,emotion,0.2141164837093167,,,0.999999995329645,dominant
8,999,love,0.2185647596906423,wealth,0.2109466327329151,0.03485523893995846,two-strong
8,1000,wealth,0.2804899377043961,love,0.2732647918995746,0.025759019514906722,two-strong
8,1038,male,0.2613432287752223,female,0.2338886304032571,0.1050518829034849,two-strong
8,1065,female,0.2955116178541395,family,0.2759020824421203,0.06635791678193947,two-strong
8,1076,male,0.2635627530364371,love,0.1535061612364244,0.4175726278258481,leaning
8,1078,wealth,0.2391325787907867,emotion,0.1950901122505821,0.1841759352855084,two-strong
8,1086,emotion,0.2459777828266585,duty,0.2013260508696295,0.18152749920088407,two-strong
8,1104,marriage,0.2718800833029718,male,0.2070324777155276,0.23851546814727606,leaning
8,1122,male,0.3992423939520072,female,0.334731985419831,0.16158205979084705,two-strong
