layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
3,2569,female,0.326532301032301,0.566923076923077,0.14545454545454545,0.01282051282051282,11.34545366050916,110,21
3,2388,female,0.3185224430995182,0.5549417249417249,0.16363636363636364,0.05384615384615385,3.038960982523192,110,39
3,1578,female,0.3036340326340326,0.5533566433566434,0.10909090909090909,0.002564102564102564,42.54543795273374,110,13
3,2372,female,0.2970798501444616,0.6274825174825175,0.45454545454545453,0.20256410256410257,2.243958561994727,110,129
3,1355,female,0.2947914438502674,0.542937062937063,0.1,0.015384615384615385,6.499999577500028,110,17
3,1013,female,0.29417715617715623,0.5475757575757577,0.1,0.005128205128205128,19.499996197500742,110,13
3,383,female,0.29208828060479003,0.5283449883449883,0.13636363636363635,0.09230769230769231,1.4772727112689394,110,51
3,159,female,0.2882604617604617,0.5484032634032634,0.11818181818181818,0.023076923076923078,5.1212118992929385,110,22
3,2464,female,0.27914271004407193,0.5544755244755245,0.16363636363636364,0.07179487179487179,2.2792207474744903,110,46
3,1137,female,0.2554545454545455,0.5227272727272727,0.045454545454545456,0.0,45454545.45454545,110,5
3,2372,male,0.3992724981921978,0.6681831242218179,0.5,0.19289340101522842,2.5921052497198755,106,129
3,344,male,0.2789056603773585,0.5424528301886793,0.08490566037735849,0.0,84905660.37735848,106,9
3,3348,male,0.25660377358490566,0.5283018867924528,0.05660377358490566,0.0,56603773.58490566,106,6
3,2300,male,0.2402075471698113,0.5198616032947037,0.04716981132075472,0.007614213197969543,6.1949677398533565,106,8
3,2552,male,0.23864980442338934,0.5351498898572933,0.11320754716981132,0.04314720812182741,2.6237513265380965,106,29
3,2464,male,0.23664740382410865,0.5456852791878172,0.1509433962264151,0.07614213197969544,1.9823899110715306,106,46
3,1429,male,0.23663726210896022,0.5219327650608179,0.05660377358490566,0.012690355329949238,4.460377007012858,106,11
3,3316,male,0.22895803068000836,0.5189637007949429,0.16037735849056603,0.13451776649746192,1.1922392221800144,106,70
3,2216,male,0.22852868679600033,0.5029451201992147,0.27358490566037735,0.26649746192893403,1.026594785006765,106,134
3,816,male,0.2278901832501125,0.5309836222584043,0.10377358490566038,0.04568527918781726,2.2714884198813197,106,29
3,2372,family,0.5162274905280705,0.7617394179894181,0.6296296296296297,0.1556122448979592,4.046144479159445,108,129
3,2552,family,0.3090494094462746,0.564484126984127,0.1574074074074074,0.030612244897959183,5.141975140670787,108,29
3,2388,family,0.3002828967552518,0.5781604308390023,0.18518518518518517,0.04846938775510204,3.820662689204885,108,39
3,2675,family,0.26249988212184866,0.534379724111867,0.2777777777777778,0.20918367346938777,1.327913272784718,108,112
3,2569,family,0.25790959863182084,0.5384778911564626,0.10185185185185185,0.025510204081632654,3.992592436082969,108,21
3,1355,family,0.2568518718028522,0.5259117535903249,0.07407407407407407,0.02295918367346939,3.226337308034757,108,17
3,2144,family,0.2557096787864762,0.5233607331821617,0.05555555555555555,0.015306122448979591,3.6296293924938428,108,12
3,2562,family,0.2543717056816263,0.5190145502645502,0.2222222222222222,0.2066326530612245,1.0754458109819303,108,105
3,2764,family,0.25229629629629624,0.5231481481481481,0.046296296296296294,0.0,46296296.29629629,108,5
3,1554,family,0.24921040225206886,0.5326790438397581,0.08333333333333333,0.017857142857142856,4.666666405333348,108,16
3,2017,marriage,0.40702265170745733,0.6133012403504207,0.39344262295081966,0.18783068783068782,2.0946663476567036,122,119
3,3183,marriage,0.31216393442622953,0.5450819672131147,0.09016393442622951,0.0,90163934.4262295,122,11
3,2144,marriage,0.28700501927961775,0.5481394743689825,0.04918032786885246,0.015873015873015872,3.098360460540996,122,12
3,1550,marriage,0.27864324746291963,0.5232890970595888,0.04918032786885246,0.0026455026455026454,18.59015690734692,122,7
3,2409,marriage,0.26714754098360655,0.5150923757481134,0.03278688524590164,0.0026455026455026454,12.393437938231282,122,5
3,293,marriage,0.2651772053083528,0.5218796079451817,0.04918032786885246,0.005291005291005291,9.295080210442954,122,8
3,2552,marriage,0.2635081967213115,0.4898083094804406,0.040983606557377046,0.06349206349206349,0.6454917931121927,122,29
3,391,marriage,0.26248928175124286,0.5017347558331166,0.05737704918032787,0.06084656084656084,0.9429793145094676,122,30
3,2495,marriage,0.2621225604996097,0.5165560759823055,0.040983606557377046,0.007936507936507936,5.163933775573852,122,8
3,1088,marriage,0.26117564402810306,0.5124251886546969,0.03278688524590164,0.007936507936507936,4.131147020459083,122,7
3,2144,love,0.22900806154545778,0.5829900332225914,0.1,0.011627906976744186,8.599999260400065,70,12
