layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
5,3582,family,0.33906283054216363,0.5684760015117158,0.2037037037037037,0.07142857142857142,2.8518518119259264,108,50
5,693,family,0.32962452413540666,0.5886479591836735,0.2037037037037037,0.02806122448979592,7.259259000565666,108,33
5,1760,family,0.32182338903986873,0.5684169501133787,0.17592592592592593,0.04336734693877551,4.056644786632836,108,36
5,263,family,0.3048540946925846,0.5870417611489039,0.23148148148148148,0.058673469387755105,3.945249530182736,108,48
5,1687,family,0.301839863288366,0.5586262282690855,0.3055555555555556,0.21683673469387754,1.4091503202987161,108,118
5,147,marriage,0.39156597110975755,0.599770144852112,0.28688524590163933,0.10582010582010581,2.7110655481509225,122,75
5,548,marriage,0.32464168159698914,0.5961705264983953,0.4016393442622951,0.23015873015873015,1.745053695074911,122,136
5,3172,marriage,0.3187646214561891,0.5746703963917078,0.1721311475409836,0.0291005291005291,5.915051957691106,122,32
5,149,marriage,0.2954047566172628,0.5609549830861306,0.12295081967213115,0.026455026455026454,4.6475408079295155,122,25
5,1435,marriage,0.29456084292898,0.5508717148061409,0.22131147540983606,0.11904761904761904,1.8590163778268856,122,72
5,1853,marriage,0.2926857183031379,0.581045624078411,0.4016393442622951,0.23544973544973544,1.705839005464499,122,138
5,3480,marriage,0.2823424958465942,0.5228770925492238,0.09836065573770492,0.04497354497354497,2.1870780613021736,122,29
5,2030,marriage,0.27873416135621654,0.5675470552519732,0.28688524590163933,0.1455026455026455,1.97168404010042,122,90
5,2684,marriage,0.2781790097559143,0.5328302541417296,0.10655737704918032,0.042328042328042326,2.517417973312886,122,29
5,771,marriage,0.2762217412505399,0.5285584179026801,0.32786885245901637,0.2751322751322751,1.1916771709524443,122,144
5,548,love,0.2767769875248667,0.6929900332225913,0.5714285714285714,0.22325581395348837,2.5595237980592755,70,136
5,966,love,0.26586020904180946,0.6612624584717608,0.45714285714285713,0.1697674418604651,2.692759279637563,70,105
5,2724,love,0.26480012175868206,0.6695514950166113,0.5285714285714286,0.2069767441860465,2.5537720582875543,70,126
5,2861,love,0.2645436179933517,0.6972425249169436,0.5857142857142857,0.2302325581395349,2.544011532961797,70,140
5,149,love,0.25212500559868983,0.5845681063122923,0.18571428571428572,0.027906976744186046,6.6547616662996125,70,25
5,1877,love,0.2272240997189613,0.6842691029900332,0.5571428571428572,0.2302325581395349,2.419913409402685,70,138
5,2513,love,0.2069135401426659,0.6192026578073089,0.44285714285714284,0.20232558139534884,2.18883414353302,70,118
5,76,love,0.20486080462694603,0.6261794019933555,0.37142857142857144,0.12093023255813953,3.07142854603022,70,78
5,2458,love,0.2044027505576186,0.6108637873754152,0.38571428571428573,0.17674418604651163,2.182330814720271,70,103
5,2803,love,0.2024516056817714,0.6133056478405315,0.5,0.2651162790697674,1.8859649051669745,70,149
5,548,wealth,0.3815821917499723,0.6686381074168798,0.5108695652173914,0.2181372549019608,2.3419638387997126,92,136
5,2724,wealth,0.2697671118549182,0.6384937127024723,0.4782608695652174,0.20098039215686275,2.3796394367282416,92,126
5,2861,wealth,0.26038924642206196,0.6249333972719523,0.4673913043478261,0.23774509803921567,1.9659345502248635,92,140
5,2458,wealth,0.2459373365281285,0.600969735720375,0.3695652173913043,0.16911764705882354,2.1852551855662035,92,103
5,3424,wealth,0.23999541070608843,0.5457960358056266,0.10869565217391304,0.01715686274509804,6.335403357444564,92,17
5,1457,wealth,0.23647256728778468,0.5311167945439046,0.07608695652173914,0.014705882352941176,5.173912691652198,92,13
5,1161,wealth,0.22964743448666453,0.5604752770673487,0.16304347826086957,0.08333333333333333,1.9565217156521744,92,49
5,966,wealth,0.22830146891285447,0.5796835038363171,0.31521739130434784,0.18627450980392157,1.6922196705493195,92,105
5,2918,wealth,0.22779710144927537,0.5221653878942882,0.06521739130434782,0.022058823529411766,2.956521605101455,92,15
5,149,wealth,0.22426868805464495,0.5619938192668371,0.10869565217391304,0.03676470588235294,2.9565216587130454,92,25
5,548,emotion,0.4998516679578494,0.7092370084888787,0.5555555555555556,0.20199501246882792,2.750342921912226,99,136
5,1877,emotion,0.39822392710336035,0.7272727272727273,0.6060606060606061,0.19451371571072318,3.1157730997548465,99,138
5,2861,emotion,0.3771459531645539,0.6577621602559258,0.494949494949495,0.22693266832917705,2.1810411714302194,99,140
5,2724,emotion,0.37229569918249295,0.6627622862036827,0.494949494949495,0.19201995012468828,2.5775941096250943,99,126
5,76,emotion,0.34668221845425146,0.6220811607345273,0.3434343434343434,0.10972568578553615,3.129935692319716,99,78
5,2458,emotion,0.3336632327949006,0.6710244590543841,0.48484848484848486,0.1371571072319202,3.5349862001220536,99,103
5,2602,emotion,0.32511680300765017,0.6559862968840525,0.41414141414141414,0.12718204488778054,3.2562883483320677,99,92
5,3424,emotion,0.3080779833489281,0.5732638101715408,0.15151515151515152,0.004987531172069825,30.37878178784213,99,17
5,1199,emotion,0.28931640686393106,0.588679815612484,0.2727272727272727,0.10473815461346633,2.603896079035096,99,69
5,1457,emotion,0.2825064004457944,0.5532129272777652,0.1111111111111111,0.004987531172069825,22.27777331108423,99,13
5,3480,scandal,0.20151387501387497,0.5427663734115346,0.13636363636363635,0.04608294930875576,2.9590908448786375,66,29
5,221,scandal,0.19629259058822207,0.587540148024019,0.22727272727272727,0.04838709677419355,4.696969599898992,66,36
5,1853,scandal,0.19522407947878245,0.6901096215612345,0.6515151515151515,0.21889400921658986,2.976395520692843,66,138
5,3172,scandal,0.19503477261372,0.5783061024996509,0.15151515151515152,0.05069124423963134,2.988980657289007,66,32
5,548,scandal,0.18245455088482315,0.6125192012288786,0.45454545454545453,0.24423963133640553,1.8610634572172238,66,136
5,965,scandal,0.17330111835349318,0.5984324814969977,0.24242424242424243,0.0967741935483871,2.5050504791649835,66,58
5,2458,scandal,0.17087243672402996,0.6034422566680632,0.3787878787878788,0.17972350230414746,2.107614595887624,66,103
5,2724,scandal,0.17059105729937113,0.5810640971931295,0.3939393939393939,0.2304147465437788,1.7096969622768847,66,126
5,2861,scandal,0.17039436512850692,0.6070555788297725,0.4696969696969697,0.2511520737327189,1.8701695783195524,66,140
5,2493,scandal,0.16962250532025003,0.5513545594190755,0.13636363636363635,0.03225806451612903,4.227272596227277,66,23
5,3480,duty,0.40085145209249284,0.6487440248949343,0.3013698630136986,0.01639344262295082,18.383560522438422,73,29
5,2724,duty,0.26255528866405586,0.6324949472265888,0.4520547945205479,0.21779859484777517,2.075563401871058,73,126
5,1161,duty,0.25908695307325447,0.5945590452664336,0.2465753424657534,0.07259953161592506,3.396376444600773,73,49
5,2312,duty,0.21892913637788855,0.5811010233871226,0.2602739726027397,0.12412177985948478,2.0969242529430794,73,72
5,3172,duty,0.20891202276205878,0.5600076994642457,0.136986301369863,0.05152224824355972,2.658779524983302,73,32
5,149,duty,0.20887044957310874,0.571444611979083,0.1643835616438356,0.03044496487119438,5.399367578183681,73,25
5,1650,duty,0.2012715096033192,0.5834269032113183,0.1917808219178082,0.07259953161592506,2.641626123578379,73,45
5,376,duty,0.19796073847168685,0.5340701292868371,0.1643835616438356,0.09836065573770492,1.6712328597214614,73,54
5,2861,duty,0.1973511496776302,0.5970292900452343,0.4520547945205479,0.2505854800936768,1.8039943597193304,73,140
5,965,duty,0.19597100841157447,0.5570241570690707,0.2054794520547945,0.10070257611241218,2.0404587245609624,73,58
5,2458,class,0.26318542464254285,0.5936441302106349,0.3548387096774194,0.18493150684931506,1.9187574567690608,62,103
5,2724,class,0.25325790292045947,0.6892031226984828,0.5806451612903226,0.2054794520547945,2.8258064378606456,62,126
5,2861,class,0.21965289218672776,0.6539254676682869,0.532258064516129,0.24429223744292236,2.17877599349309,62,140
5,966,class,0.20275119266431474,0.646855206952423,0.4838709677419355,0.17123287671232876,2.8258064351101937,62,105
5,965,class,0.18824959150853793,0.6023714832817794,0.27419354838709675,0.09360730593607305,2.929189583184472,62,58
5,1650,class,0.17302670080871102,0.5969951391957579,0.24193548387096775,0.0684931506849315,3.5322580129451624,62,45
5,30,class,0.17298759998245666,0.5827441449403448,0.20967741935483872,0.0593607305936073,3.5322580050111676,62,39
5,3183,class,0.16910862725938197,0.5651789659743703,0.1935483870967742,0.07990867579908675,2.4221197853571037,62,47
5,2899,class,0.16801296017672035,0.5523088820150243,0.24193548387096775,0.13013698630136986,1.8590831775650078,62,72
5,548,class,0.1655250548327004,0.5881941375754898,0.41935483870967744,0.2511415525114155,1.6697947147588057,62,136
5,966,society,0.27227727880016767,0.6097611429832304,0.375,0.17475728155339806,2.1458333210543983,88,105
5,2724,society,0.24874844357447567,0.6237174536628419,0.4431818181818182,0.2111650485436893,2.098746071565813,88,126
5,149,society,0.24631350098579372,0.5668854810238306,0.125,0.03398058252427184,3.6785713203163297,88,25
5,2564,society,0.2446416023692924,0.5762908208296559,0.4090909090909091,0.25485436893203883,1.6051947988963264,88,141
5,221,society,0.236191166146546,0.5704573036187114,0.18181818181818182,0.04854368932038835,3.7454544682981834,88,36
5,2458,society,0.23297632970925408,0.6052239629302736,0.36363636363636365,0.17233009708737865,2.110115224631188,88,103
5,1378,society,0.2315219439299236,0.6247103927625772,0.4772727272727273,0.2087378640776699,2.2864693336550963,88,128
5,548,society,0.22367145622741302,0.5809521182700794,0.3977272727272727,0.24514563106796117,1.6224122346059655,88,136
5,2312,society,0.21337566860546364,0.5688575684024713,0.22727272727272727,0.1262135922330097,1.8006992864322218,88,72
5,965,society,0.21272900478732107,0.5649271844660194,0.19318181818181818,0.09951456310679611,1.9412416656370128,88,58
