layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
7,4477,female,0.4118947978964557,0.6164918414918414,0.2636363636363636,0.038461538461538464,6.8545452763272765,110,44
7,1798,female,0.4115046944130218,0.6220745920745921,0.2818181818181818,0.05128205128205128,5.495454438293184,110,51
7,4098,female,0.40719166808367113,0.6794988344988345,0.5454545454545454,0.2205128205128205,2.473572927471852,110,146
7,3622,female,0.3825769703780839,0.6144522144522143,0.2727272727272727,0.04871794871794872,5.598086009493832,110,49
7,19,female,0.3499779204258555,0.5816783216783217,0.19090909090909092,0.03076923076923077,6.204545252897734,110,33
7,435,female,0.33568450677876843,0.6264918414918417,0.39090909090909093,0.15384615384615385,2.540909074393182,110,103
7,1123,female,0.3121818181818182,0.5579603729603729,0.11818181818181818,0.002564102564102564,46.09089111546156,110,14
7,2,female,0.30463933292520845,0.586876456876457,0.2818181818181818,0.11538461538461539,2.4424242212565654,110,76
7,2974,female,0.3016923076923077,0.5437645687645687,0.11818181818181818,0.03333333333333333,3.5454544390909124,110,26
7,2376,female,0.2993452210140924,0.5557808857808857,0.15454545454545454,0.046153846153846156,3.348484775934345,110,35
7,1773,male,0.6604916910419621,0.7882027583564791,0.6037735849056604,0.06091370558375635,9.91194952281342,106,88
7,479,male,0.46329654065465575,0.6609520160904128,0.3113207547169811,0.007614213197969543,40.88678708303215,106,36
7,3503,male,0.42631073006461717,0.6638492481563069,0.5188679245283019,0.2233502538071066,2.3231131971459584,106,143
7,1959,male,0.39229955381562337,0.6292261277655398,0.3490566037735849,0.12944162436548223,2.696633349496449,106,88
7,1476,male,0.34581132075471693,0.5817450435782013,0.16981132075471697,0.007614213197969543,22.301883863472078,106,21
7,2847,male,0.3234711229487468,0.5890240398429268,0.20754716981132076,0.027918781725888325,7.433961997879941,106,33
7,1832,male,0.2869206913409039,0.5483191265204483,0.2169811320754717,0.12944162436548223,1.676285595632928,106,74
7,2173,male,0.2830163200935531,0.5533952686524279,0.1792452830188679,0.08375634517766498,2.1400800201891643,106,52
7,1405,male,0.2789056603773585,0.5424528301886793,0.08490566037735849,0.0,84905660.37735848,106,9
7,882,male,0.2778805995051881,0.5723350253807107,0.33962264150943394,0.20812182741116753,1.631845367216706,106,118
7,2353,family,0.39712535612535604,0.6147368669690098,0.23148148148148148,0.002551020408163265,90.74070517038433,108,26
7,1180,family,0.37436071170166935,0.5734953703703705,0.3425925925925926,0.23469387755102042,1.459742344826927,108,129
7,2847,family,0.35892491958008527,0.5996078987150416,0.2222222222222222,0.02295918367346939,9.67901192410427,108,33
7,4257,family,0.3463771767452771,0.633916761148904,0.4166666666666667,0.15816326530612246,2.6344085854942767,108,107
7,518,family,0.34453511814181925,0.5916713907785337,0.26851851851851855,0.09183673469387756,2.923868280919525,108,65
7,435,family,0.31675999900876184,0.6091978458049886,0.3611111111111111,0.16326530612244897,2.2118055420082467,108,103
7,1668,family,0.3119156047615092,0.5671296296296297,0.21296296296296297,0.08673469387755102,2.4553376623232093,108,57
7,2871,family,0.30782086640555945,0.5942932728647015,0.2222222222222222,0.03316326530612245,6.700854498798164,108,37
7,1779,family,0.3064074309511373,0.5702593537414966,0.1574074074074074,0.015306122448979591,10.283949945399222,108,23
7,1773,family,0.2910608097553896,0.5449026832955404,0.23148148148148148,0.16071428571428573,1.4403292091449473,108,88
7,3989,marriage,0.32601579978990414,0.5514355104519039,0.26229508196721313,0.17989417989417988,1.4580520651832778,122,100
7,4415,marriage,0.31629392128621436,0.5752667187093417,0.36065573770491804,0.2222222222222222,1.6229508123688527,122,128
7,3321,marriage,0.31586868591331985,0.5865751582964698,0.39344262295081966,0.23015873015873015,1.7094403543590964,122,135
7,3900,marriage,0.3066213410530911,0.5628632145025587,0.30327868852459017,0.19047619047619047,1.5922131063949796,122,109
