layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
2,1717,female,0.32446285234377037,0.5818764568764568,0.2818181818181818,0.11025641025641025,2.5560253467963028,110,74
2,422,female,0.3192727272727273,0.5636363636363636,0.12727272727272726,0.0,127272727.27272725,110,14
2,452,female,0.31083316683316686,0.5499999999999999,0.11818181818181818,0.015384615384615385,7.681817682500032,110,19
2,285,female,0.30206060606060603,0.5498601398601398,0.1,0.010256410256410256,9.749999049375093,110,15
2,1077,female,0.28381818181818186,0.5373776223776224,0.08181818181818182,0.007692307692307693,10.636362253636543,110,12
2,2,female,0.26473022432113336,0.5382983682983683,0.07272727272727272,0.005128205128205128,14.181815416364174,110,10
2,2437,female,0.26022077922077924,0.5268298368298369,0.06363636363636363,0.007692307692307693,8.272726197272865,110,10
2,803,female,0.2554545454545455,0.5227272727272727,0.045454545454545456,0.0,45454545.45454545,110,5
2,2433,female,0.2554545454545455,0.5227272727272727,0.045454545454545456,0.0,45454545.45454545,110,5
2,1758,female,0.2554545454545455,0.5227272727272727,0.045454545454545456,0.0,45454545.45454545,110,5
2,1240,male,0.2789056603773585,0.5424528301886793,0.08490566037735849,0.0,84905660.37735848,106,9
2,1717,male,0.2644811701310963,0.5935255243750599,0.25471698113207547,0.11928934010152284,2.135287015419886,106,74
2,31,male,0.26316390289291014,0.566253232448999,0.16037735849056603,0.0583756345177665,2.7473338331666732,106,40
2,301,male,0.25660377358490566,0.5283018867924528,0.05660377358490566,0.0,56603773.58490566,106,6
2,1234,male,0.2565080702166913,0.5663729527823006,0.29245283018867924,0.1700507614213198,1.7197972301005897,106,98
2,1013,male,0.25313447139862233,0.5350541135906524,0.08490566037735849,0.015228426395939087,5.57547133199059,106,15
2,239,male,0.2491698113207547,0.5235849056603774,0.04716981132075472,0.0,47169811.320754714,106,5
2,34,male,0.2491698113207547,0.5235849056603774,0.04716981132075472,0.0,47169811.320754714,106,5
2,2583,male,0.2364158342582316,0.5308998180250933,0.08490566037735849,0.02284263959390863,3.7169809693543048,106,18
2,2057,male,0.235305473201838,0.5162699932956614,0.2830188679245283,0.23857868020304568,1.1862705690943995,106,124
2,2583,family,0.2810021440675035,0.5481386999244143,0.1111111111111111,0.015306122448979591,7.2592587849876855,108,18
2,1062,family,0.26681481481481484,0.5324074074074074,0.06481481481481481,0.0,64814814.814814806,108,7
2,1240,family,0.25955555555555554,0.5241638321995465,0.05555555555555555,0.007653061224489796,7.259258310716173,108,9
2,2057,family,0.2583930880566231,0.512436224489796,0.28703703703703703,0.2372448979591837,1.209876538110182,108,124
2,422,family,0.2572191697191697,0.5295256991685562,0.07407407407407407,0.015306122448979591,4.839505856658457,108,14
2,2249,family,0.2545952380952381,0.5252739984882843,0.046296296296296294,0.00510204081632653,9.074072295555904,108,7
2,129,family,0.2523423246169472,0.555791761148904,0.24074074074074073,0.11989795918367346,2.0078802038996026,108,73
2,1699,family,0.25229629629629624,0.5231481481481481,0.046296296296296294,0.0,46296296.29629629,108,5
2,239,family,0.25229629629629624,0.5231481481481481,0.046296296296296294,0.0,46296296.29629629,108,5
2,34,family,0.25229629629629624,0.5231481481481481,0.046296296296296294,0.0,46296296.29629629,108,5
2,1883,marriage,0.3093847955323365,0.5441061670569868,0.09836065573770492,0.007936507936507936,12.393441061377247,122,15
2,1494,marriage,0.2935737704918033,0.5327868852459017,0.05737704918032787,0.0,57377049.18032787,122,7
2,191,marriage,0.28635245901639345,0.5274199843871974,0.05737704918032787,0.0026455026455026454,21.68851639190474,122,8
2,1208,marriage,0.2855073845354008,0.5411787665886028,0.13934426229508196,0.06349206349206349,2.1946720965814555,122,41
2,1972,marriage,0.2826246076129699,0.5533112151964611,0.19672131147540983,0.13756613756613756,1.4300125999453877,122,76
2,1191,marriage,0.2744229051663468,0.560759823054905,0.06557377049180328,0.03439153439153439,1.9066834250134852,122,21
2,1062,marriage,0.26714754098360655,0.5125336108942667,0.03278688524590164,0.007936507936507936,4.131147020459083,122,7
2,751,marriage,0.26714754098360655,0.51381299332119,0.03278688524590164,0.005291005291005291,6.196720140295303,122,6
2,1621,marriage,0.26714754098360655,0.5125336108942667,0.03278688524590164,0.0026455026455026454,12.393437938231282,122,5
2,1608,marriage,0.26714754098360655,0.5150923757481134,0.03278688524590164,0.0026455026455026454,12.393437938231282,122,5
2,1191,love,0.2100629833560868,0.5835880398671096,0.11428571428571428,0.030232558139534883,3.7802196551817455,70,21
2,2057,love,0.17514611339795283,0.5503820598006645,0.3,0.23953488372093024,1.25242717923744,70,124
2,1737,love,0.16774222714072343,0.5186710963455149,0.12857142857142856,0.08372093023255814,1.5357142673710318,70,45
2,637,love,0.1645714285714286,0.5108970099667773,0.02857142857142857,0.0069767441860465115,4.095237508254052,70,5
2,2328,love,0.1645714285714286,0.5108970099667773,0.02857142857142857,0.0069767441860465115,4.095237508254052,70,5
2,2302,love,0.16166969847330365,0.5839534883720929,0.34285714285714286,0.2534883720930233,1.3525556958437839,70,133
2,676,love,0.16110600099195252,0.5418272425249169,0.32857142857142857,0.22790697674418606,1.4416909557733384,70,121
2,807,love,0.1522857142857143,0.5014119601328904,0.014285714285714285,0.011627906976744186,1.228571322914295,70,6
2,1972,love,0.14913960855817787,0.522093023255814,0.18571428571428572,0.14651162790697675,1.2675736874934314,70,76
2,1131,love,0.14790476190476193,0.5073754152823919,0.02857142857142857,0.009302325581395349,3.0714282412500356,70,6
2,1705,wealth,0.23542625852408458,0.5496057118499573,0.11956521739130435,0.031862745098039214,3.752508243432986,92,24
2,1191,wealth,0.2203561014033326,0.5541613384484229,0.08695652173913043,0.031862745098039214,2.7290969043148987,92,21
2,2599,wealth,0.21125120772946862,0.5135869565217391,0.043478260869565216,0.01715686274509804,2.534161342977826,92,11
2,1898,wealth,0.20364914795349576,0.5046089087809037,0.043478260869565216,0.031862745098039214,1.3645484521574494,92,17
2,1822,wealth,0.20074258109040719,0.5221653878942882,0.03260869565217391,0.007352941176470588,4.4347820055653,92,6
2,2302,wealth,0.19963007353614354,0.5586903239556692,0.34782608695652173,0.24754901960784315,1.4050796327226571,92,133
2,31,wealth,0.1983593716394976,0.5036764705882353,0.07608695652173914,0.08088235294117647,0.9407114508199786,92,40
2,1921,wealth,0.19396556448666424,0.5159313725490197,0.06521739130434782,0.03676470588235294,1.7739129952278274,92,21
2,838,wealth,0.19304347826086957,0.49507139812446727,0.021739130434782608,0.029411764705882353,0.7391304096521748,92,14
2,1972,wealth,0.1905540128327793,0.5468083972719523,0.17391304347826086,0.14705882352941177,1.1826086876104347,92,76
2,1705,emotion,0.32057249909055896,0.5770170533262803,0.1717171717171717,0.017456359102244388,9.836940273424688,99,24
