layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
1,146,scandal,0.13835508935508936,0.5097053484150258,0.06060606060606061,0.02534562211981567,2.391184478659658,66,15
1,1191,scandal,0.1337878787878788,0.4995286971093423,0.015151515151515152,0.016129032258064516,0.9393938811515189,66,8
1,690,scandal,0.13363588263588264,0.5005411255411255,0.030303030303030304,0.03686635944700461,0.8219696746737696,66,18
1,254,scandal,0.13328007346189163,0.5034911325233905,0.015151515151515152,0.01152073732718894,1.3151514009963736,66,6
1,1342,scandal,0.13303030303030303,0.487012987012987,0.015151515151515152,0.041474654377880185,0.36531985651159765,66,19
1,1406,scandal,0.13303030303030303,0.5017630219243122,0.015151515151515152,0.009216589861751152,1.6439392155719892,66,5
1,1716,duty,0.21026373644127938,0.5253921914600109,0.1643835616438356,0.09133489461358314,1.7997892321386615,73,51
1,2044,duty,0.17072826882288106,0.5170831862949536,0.0410958904109589,0.01639344262295082,2.506849162150694,73,10
1,335,duty,0.17045642333313565,0.5321773443264572,0.1095890410958904,0.03044496487119438,3.5995783854557875,73,21
1,654,duty,0.16786031261782708,0.5414006608706811,0.0,0.0117096018735363,0.0,73,5
1,690,duty,0.166310502283105,0.506961598922075,0.0547945205479452,0.03278688524590164,1.6712328257397275,73,18
1,2016,duty,0.16186267643562574,0.5211895672259471,0.1095890410958904,0.07494145199063232,1.4623287476103384,73,40
1,31,duty,0.1576986301369863,0.5010747168842835,0.0136986301369863,0.00936768149882904,1.4623286110197085,73,5
1,1208,duty,0.1563213655934322,0.49427352346732534,0.273972602739726,0.2857142857142857,0.9589041062328766,73,142
1,275,duty,0.1511324200913242,0.5066728690128646,0.0273972602739726,0.00936768149882904,2.924657222039417,73,6
1,254,duty,0.15104192611041925,0.5099291007667383,0.0273972602739726,0.00936768149882904,2.924657222039417,73,6
1,2016,class,0.1919829902889167,0.6144866696126086,0.14516129032258066,0.07077625570776255,2.050988524611528,62,40
1,2505,class,0.15551612903225803,0.5185594343791426,0.03225806451612903,0.0182648401826484,1.7661289355625054,62,10
1,2625,class,0.14380645161290323,0.5218367948151421,0.04838709677419355,0.0045662100456621,10.596771872855346,62,5
1,654,class,0.13879747520900274,0.5439313595522169,0.016129032258064516,0.0091324200913242,1.7661288388669567,62,5
1,2467,class,0.13325503573071654,0.54584622182943,0.22580645161290322,0.16666666666666666,1.3548387015483871,62,87
1,868,class,0.13271967239227503,0.5790433053468846,0.3548387096774194,0.228310502283105,1.5541935415797292,62,122
1,254,class,0.13230417073965461,0.5226837531300633,0.0,0.0136986301369863,0.0,62,6
1,146,class,0.1305643782740557,0.5117837678597732,0.04838709677419355,0.0273972602739726,1.7661289677943572,62,15
1,1686,class,0.12865841128412342,0.5422374429223744,0.2903225806451613,0.2511415525114155,1.1560117256022502,62,128
1,275,class,0.12729646697388633,0.5091324200913242,0.016129032258064516,0.01141552511415525,1.41290310203614,62,6
1,654,society,0.23245481222550757,0.5620035304501324,0.03409090909090909,0.0048543689320388345,7.022725826045752,88,5
1,2016,society,0.2278646474643044,0.5676853486319506,0.17045454545454544,0.06067961165048544,2.8090908627970914,88,40
1,868,society,0.21887484468676383,0.6184079876434245,0.3977272727272727,0.2111650485436893,1.8834900642257293,88,122
1,146,society,0.20199508240297712,0.5150044130626654,0.045454545454545456,0.02669902912621359,1.702479275077388,88,15
1,2505,society,0.19478266430539157,0.521954986760812,0.03409090909090909,0.01699029126213592,2.0064933883970384,88,10
1,1191,society,0.18518073593073595,0.5176798323036187,0.045454545454545456,0.009708737864077669,4.68181769959096,88,8
1,2223,society,0.18146969696969695,0.507695278022948,0.022727272727272728,0.007281553398058253,3.121211692565715,88,5
1,2044,society,0.17952695971005664,0.5134046778464253,0.011363636363636364,0.021844660194174758,0.5202019963883289,88,10
1,2625,society,0.17627272727272725,0.5007722859664607,0.011363636363636364,0.009708737864077669,1.17045442489774,88,5
1,1021,society,0.17627272727272725,0.5007722859664607,0.011363636363636364,0.009708737864077669,1.17045442489774,88,5
