layer,neuron_id,concept,AP,AUROC,P(fire|label=1),P(fire|label=0),lift,label_support,neuron_fires_total
4,2633,love,0.18001250495117743,0.574485049833887,0.2,0.07906976744186046,2.5294117327162637,70,48
4,3562,wealth,0.2293377564464521,0.5350330349531116,0.07608695652173914,0.01715686274509804,4.434782350211195,92,14
4,1837,wealth,0.2286814381270903,0.5188885336743393,0.08695652173913043,0.049019607843137254,1.7739130072904354,92,28
4,2409,wealth,0.22228821660208214,0.5380168371696504,0.2608695652173913,0.20588235294117646,1.2670807391872227,92,108
4,117,wealth,0.22118447124946017,0.574408567774936,0.3804347826086957,0.23039215686274508,1.6512488364961524,92,129
4,3079,wealth,0.22068824169531268,0.5273337595907929,0.29347826086956524,0.27205882352941174,1.0787309008527965,92,138
4,2454,wealth,0.22057466134984188,0.5761402387041773,0.43478260869565216,0.2647058823529412,1.6425120710896401,92,148
4,548,wealth,0.2191164516149709,0.5428655157715261,0.05434782608695652,0.0196078431372549,2.7717389890760944,92,13
4,2307,wealth,0.2190403829651726,0.5222186700767264,0.11956521739130435,0.07598039215686274,1.5736325178583908,92,42
4,3369,wealth,0.21844779426885697,0.5491128516624041,0.33695652173913043,0.22794117647058823,1.4782608630799439,92,124
4,885,wealth,0.21663335440743342,0.5202605498721228,0.16304347826086957,0.13970588235294118,1.1670480465663013,92,72
4,3562,emotion,0.31951515151515153,0.5757575757575758,0.1414141414141414,0.0,141414141.4141414,99,14
4,1669,emotion,0.28589224791464585,0.5964381974357037,0.3434343434343434,0.18204488778054864,1.886536588502336,99,107
4,147,emotion,0.25682061951574686,0.5593591778130432,0.2222222222222222,0.1172069825436409,1.8959810712940999,99,69
4,2803,emotion,0.2538931598494212,0.5992594271896017,0.2828282828282828,0.08478802992518704,3.335710002250638,99,62
4,947,emotion,0.25241747402022446,0.5736416534421522,0.31313131313131315,0.18453865336658354,1.6968331876381955,99,105
4,2409,emotion,0.2479703661759219,0.5561349152371597,0.29292929292929293,0.1970074812967581,1.4868942514987578,99,108
4,2562,emotion,0.23879903617644108,0.5557066928638001,0.15151515151515152,0.0399002493765586,3.797348389677441,99,31
4,1391,emotion,0.23180581249560023,0.5144965868157888,0.20202020202020202,0.16458852867830423,1.227425765422777,99,86
4,560,emotion,0.23068296922121917,0.5697372729791683,0.37373737373737376,0.24688279301745636,1.5138251137539698,99,136
4,2625,emotion,0.2300426356258302,0.5862868082319456,0.3434343434343434,0.16708229426433915,2.055480162580958,99,101
4,712,scandal,0.21885052729880222,0.6308651026392962,0.3939393939393939,0.1889400921658986,2.0849962934732753,66,108
4,548,scandal,0.17888051832303167,0.5565214355536935,0.09090909090909091,0.016129032258064516,5.636363286909113,66,13
4,3530,scandal,0.1747222397329349,0.5573069403714564,0.09090909090909091,0.018433179723502304,4.93181791426706,66,14
4,3079,scandal,0.17044709113340142,0.496665968440162,0.22727272727272727,0.2834101382488479,0.8019216527506474,66,138
4,664,scandal,0.1679647696028394,0.5805404273146209,0.42424242424242425,0.26036866359447003,1.6293912514518258,66,141
4,2633,scandal,0.15584758719748237,0.571219103477168,0.19696969696969696,0.08064516129032258,2.442424212138182,66,48
4,2064,scandal,0.15260601743935076,0.5382279011311268,0.07575757575757576,0.04377880184331797,1.7304624804087982,66,24
4,1544,scandal,0.14973682041863862,0.5152737047898338,0.16666666666666666,0.12903225806451613,1.29166665665625,66,67
4,1669,scandal,0.1477075902895159,0.4916212819438627,0.18181818181818182,0.21889400921658986,0.830622005774747,66,107
4,1577,scandal,0.14515151515151514,0.4894218684541265,0.015151515151515152,0.03686635944700461,0.4109848373368848,66,17
4,3079,duty,0.39526437200154924,0.6335215424593371,0.4246575342465753,0.2505854800936768,1.694661368221189,73,138
4,1669,duty,0.20386406080868463,0.5726476532674601,0.3287671232876712,0.19437939110070257,1.6913682038749565,73,107
4,955,duty,0.19420690031737184,0.5586923743222867,0.3561643835616438,0.26697892271662765,1.334054308870006,73,140
4,2633,duty,0.18965160434816503,0.5687979211446538,0.1917808219178082,0.07962529274004684,2.40854146854285,73,48
4,712,duty,0.18908470774696065,0.588880690385294,0.3287671232876712,0.19672131147540983,1.6712328682168949,73,108
4,548,duty,0.184389827307996,0.5419460395880787,0.0684931506849315,0.01873536299765808,3.6558217226787346,73,13
4,1667,duty,0.18020715266135862,0.5291777613807706,0.3150684931506849,0.25995316159250587,1.2120202347550433,73,134
4,1663,duty,0.17695890170530582,0.5477527188733117,0.2876712328767123,0.2529274004683841,1.1373668143768565,73,129
4,2784,duty,0.17433982607955212,0.5238522986108883,0.136986301369863,0.09133489461358314,1.4998243601155512,73,49
4,3530,duty,0.17281548651008763,0.542764107664175,0.0821917808219178,0.01873536299765808,4.386986067214481,73,14
4,2633,class,0.18973468760622786,0.565252614523494,0.1774193548387097,0.08447488584474885,2.1002615270119,62,48
4,578,class,0.17848392372281366,0.5947120341729268,0.46774193548387094,0.271689497716895,1.7216047646039712,62,148
4,2409,class,0.17210756514445458,0.5498600677566652,0.3064516129032258,0.20319634703196346,1.5081551212476514,62,108
4,560,class,0.17108525778671985,0.6307998232434822,0.5161290322580645,0.2374429223744292,2.1736972613168546,62,136
4,966,class,0.17067709771791853,0.5787487111503904,0.3870967741935484,0.2511415525114155,1.5413489674696668,62,134
4,712,class,0.16303223245262463,0.5420533215495655,0.25806451612903225,0.2100456621004566,1.2286114948520033,62,108
4,1021,class,0.15291769531333096,0.5384077183679481,0.11290322580645161,0.03424657534246575,3.2967740972825834,62,22
4,529,class,0.15225806451612905,0.5117101193106496,0.03225806451612903,0.0091324200913242,3.5322576777339134,62,6
4,1667,class,0.14577624285308866,0.5517565178965975,0.3548387096774194,0.2557077625570776,1.387672805633116,62,134
4,117,class,0.14518162467682644,0.5721571660038297,0.3548387096774194,0.24429223744292236,1.4525173289953934,62,129
4,664,society,0.24630643677258676,0.652526478375993,0.5113636363636364,0.23300970873786409,2.1946022633087714,88,141
4,966,society,0.2456815142229532,0.5546806045895851,0.3409090909090909,0.2524271844660194,1.3505244701743206,88,134
4,3530,society,0.20806347818847815,0.5398140997352162,0.06818181818181818,0.019417475728155338,3.5113634555284183,88,14
4,2409,society,0.19768516074080372,0.5392762577228596,0.2727272727272727,0.20388349514563106,1.3376623311014224,88,108
4,2222,society,0.1965068870523416,0.5138459841129743,0.056818181818181816,0.038834951456310676,1.4630681441441773,88,21
4,548,society,0.1952724567099567,0.5252096204766108,0.045454545454545456,0.021844660194174758,2.0808079855533155,88,13
4,3369,society,0.19517640750098073,0.589061120917917,0.4090909090909091,0.21359223300970873,1.9152892472313112,88,124
4,3562,society,0.19307215007215006,0.5096259929390997,0.045454545454545456,0.024271844660194174,1.8727271955709124,88,14
4,2454,society,0.19011255006225075,0.5407380847308032,0.3409090909090909,0.28640776699029125,1.1902927539334307,88,148
4,863,society,0.18904545454545452,0.5041924095322153,0.022727272727272728,0.014563106796116505,1.5606059534444519,88,8
