layer,neuron,primary_concept,primary_AP,secondary_concept,secondary_AP,polarity_score,polarity_flag
3,181,female,0.3723493676680713,male,0.3109705138074241,0.16484210535982685,two-strong
3,221,marriage,0.2357585139318885,family,0.2113117077549643,0.10369426607555185,two-strong
3,293,marriage,0.2641393493560676,emotion,0.1892587158954296,0.28348912556836636,leaning
3,344,male,0.2697513013302486,family,0.2101947577276525,0.22078315503249274,leaning
3,383,female,0.2835864668030067,,,0.9999999964737386,dominant
3,994,society,0.271496924128503,scandal,0.1570774762994442,0.42143920331658485,leaning
3,1137,female,0.2407881016409637,,,0.9999999958469709,dominant
3,1230,male,0.2642452575565149,scandal,0.1392841229858012,0.47289830384596243,leaning
3,1355,female,0.2766185536834787,marriage,0.2340606418005798,0.15385053230285242,two-strong
3,1578,female,0.2802738176153466,marriage,0.2314773862761478,0.174102709915149,two-strong
3,1838,family,0.2573411174103319,female,0.2373952087077741,0.07750766308069706,two-strong
3,1896,family,0.3315259574156458,male,0.26196826884186,0.2098106854322969,leaning
3,2130,male,0.5931640624343186,love,0.1566786194489208,0.735859553692821,dominant
3,2388,female,0.2985314149095457,family,0.2570432895129564,0.138974068341136,two-strong
3,2552,family,0.274115232453377,marriage,0.2460858027421495,0.10225418470219709,two-strong
3,2569,female,0.3077586827454185,marriage,0.2346079570907946,0.23768858367985163,leaning
3,3078,emotion,0.2471037961024946,male,0.2178895903444098,0.11822645422954482,two-strong
3,3080,female,0.3277080374334725,family,0.297183148306345,0.0931465986401926,two-strong
3,3348,male,0.2326200115673799,,,0.9999999957011437,dominant
3,3419,female,0.5214449278772135,family,0.3246799173551387,0.3773457169211589,leaning
